Subject,Start Date,Start Time,End Date,End Time,All day event,Reminder on/off,Description,Priority,Sensitivity,Show time as
"Blane, Missionary, c.590 [6] White",12/08/2013,,,,TRUE,FALSE,,Normal,Normal,3
"Jeremy Taylor, Bishop, 1667 [6] White",13/08/2013,,,,TRUE,FALSE,,Normal,Normal,3
"Maximilien Kolbe, Priest and Martyr, 1941 [6] Red",14/08/2013,,,,TRUE,FALSE,,Normal,Normal,3
Mary the Virgin [4] White,15/08/2013,,,,TRUE,FALSE,,Normal,Normal,3
"Clare of Assisi, Religious, 1253 [6] White (translated from 11 August)",16/08/2013,,,,TRUE,FALSE,,Normal,Normal,3
Saturday after Pentecost 12,17/08/2013,,,,TRUE,FALSE,,Normal,Normal,3
Pentecost 13 [3] Green; SPB Trinity 12,18/08/2013,,,,TRUE,FALSE,,Normal,Normal,3
Monday after Pentecost 13,19/08/2013,,,,TRUE,FALSE,,Normal,Normal,3
"Bernard of Clairvaux, Aboot & Teacher of the Faith, 1153 [6] White",20/08/2013,,,,TRUE,FALSE,,Normal,Normal,3
Wednesday after Pentecost 13,21/08/2013,,,,TRUE,FALSE,,Normal,Normal,3
Thursday after Pentecost 13,22/08/2013,,,,TRUE,FALSE,,Normal,Normal,3
Friday after Pentecost 13,23/08/2013,,,,TRUE,FALSE,,Normal,Normal,3
"Bartholomew, Apostle [4] Red",24/08/2013,,,,TRUE,FALSE,,Normal,Normal,3
Pentecost 14 [3] Green; SPB Trinity 13,25/08/2013,,,,TRUE,FALSE,,Normal,Normal,3
"Ebba of Coldingham, Abbess, 683 [6] White (translated from 25 August)",26/08/2013,,,,TRUE,FALSE,,Normal,Normal,3
"Monnica, Mother of Augustine of Hippo, 387 [6] White",27/08/2013,,,,TRUE,FALSE,,Normal,Normal,3
"Augustine of Hippo, Bishop & Teacher of the Faith, 430 [6] White",28/08/2013,,,,TRUE,FALSE,,Normal,Normal,3
The Beheading of John the Baptist [4] Red,29/08/2013,,,,TRUE,FALSE,,Normal,Normal,3
Friday after Pentecost 14,30/08/2013,,,,TRUE,FALSE,,Normal,Normal,3
"Aidan of Lindisfarne, Bishop, 651 [6] White",31/08/2013,,,,TRUE,FALSE,,Normal,Normal,3
Pentecost 15 [3] Green; SPB Trinity 14,01/09/2013,,,,TRUE,FALSE,,Normal,Normal,3
"The Martyrs of New Guinea, 1942 [6] Red",02/09/2013,,,,TRUE,FALSE,,Normal,Normal,3
"Gregory the Great, Bishop and Teacher of the Faith [6] White",03/09/2013,,,,TRUE,FALSE,,Normal,Normal,3
Wednesday after Pentecost 15,04/09/2013,,,,TRUE,FALSE,,Normal,Normal,3
Thursday after Pentecost 15,05/09/2013,,,,TRUE,FALSE,,Normal,Normal,3
Friday after Pentecost 15,06/09/2013,,,,TRUE,FALSE,,Normal,Normal,3
Saturday after Pentecost 15,07/09/2013,,,,TRUE,FALSE,,Normal,Normal,3
Pentecost 16 [3] Green; SPB Trinity 15,08/09/2013,,,,TRUE,FALSE,,Normal,Normal,3
"The Birth of Mary, Mother of the Lord [5] White (translated from 8 September)",09/09/2013,,,,TRUE,FALSE,,Normal,Normal,3
Tuesday after Pentecost 16,10/09/2013,,,,TRUE,FALSE,,Normal,Normal,3
Wednesday after Pentecost 16,11/09/2013,,,,TRUE,FALSE,,Normal,Normal,3
Thursday after Pentecost 16,12/09/2013,,,,TRUE,FALSE,,Normal,Normal,3
"Cyprian of Carthage, Bishop and Martyr, 258 [6] Red",13/09/2013,,,,TRUE,FALSE,,Normal,Normal,3
Holy Cross Day [5] White or Red,14/09/2013,,,,TRUE,FALSE,,Normal,Normal,3
Pentecost 17 [3] Green; SPB Trinity 16,15/09/2013,,,,TRUE,FALSE,,Normal,Normal,3
"Ninian of Whithorn, Bishop, c.430 [4] White",16/09/2013,,,,TRUE,FALSE,,Normal,Normal,3
"Hildegard of Bingen, Abbess, 1179 [6] White",17/09/2013,,,,TRUE,FALSE,,Normal,Normal,3
Wednesday after Pentecost 17,18/09/2013,,,,TRUE,FALSE,,Normal,Normal,3
Thursday after Pentecost 17,19/09/2013,,,,TRUE,FALSE,,Normal,Normal,3
"John Coleridge Patteson, Bishop and Martyr, 1871 [6] Red",20/09/2013,,,,TRUE,FALSE,,Normal,Normal,3
"Matthew, Apostle and Evangelist [4] Red",21/09/2013,,,,TRUE,FALSE,,Normal,Normal,3
"Pentecost 18 [3] Green; SPB Trinity 17 (Ordination of the Rt Revd Bob Gilles, the Bishop of Aberdeen and Orkney, 2007)",22/09/2013,,,,TRUE,FALSE,,Normal,Normal,3
"Adamnan of Iona, Abbot, 704 [6] White",23/09/2013,,,,TRUE,FALSE,,Normal,Normal,3
Tuesday after Pentecost 18,24/09/2013,,,,TRUE,FALSE,,Normal,Normal,3
"Finnbar of Caithness, Bishop, c.610 [6] White",25/09/2013,,,,TRUE,FALSE,,Normal,Normal,3
Thursday after Pentecost 18,26/09/2013,,,,TRUE,FALSE,,Normal,Normal,3
"Vincent de Paul, Priest, 1660 [6] White",27/09/2013,,,,TRUE,FALSE,,Normal,Normal,3
Saturday after Pentecost 18,28/09/2013,,,,TRUE,FALSE,,Normal,Normal,3
Pentecost 19 [3] Green; SPB Trinity 18,29/09/2013,,,,TRUE,FALSE,,Normal,Normal,3
Michael and All Angels [4] White,30/09/2013,,,,TRUE,FALSE,,Normal,Normal,3
"Gregory the Enlightener, Bishop, c.332 [6] White",01/10/2013,,,,TRUE,FALSE,,Normal,Normal,3
"Jerome, Priest and Teacher of the Faith, 420 [6] White (translated from 30 September)",02/10/2013,,,,TRUE,FALSE,,Normal,Normal,3
Thursday after Pentecost 19,03/10/2013,,,,TRUE,FALSE,,Normal,Normal,3
"Francis of Assisi, Deacon and Friar, 1226 [6] White",04/10/2013,,,,TRUE,FALSE,,Normal,Normal,3
Saturday after Pentecost 19,05/10/2013,,,,TRUE,FALSE,,Normal,Normal,3
Pentecost 20 [3] Green; SPB Trinity 19,06/10/2013,,,,TRUE,FALSE,,Normal,Normal,3
Monday after Pentecost 20,07/10/2013,,,,TRUE,FALSE,,Normal,Normal,3
"Alexander Penrose Forbes, Bishop, 1875 [6] White (Ordination of the Rt Revd Dr Nigel Peyton, Bishop of Brechin, 2011)",08/10/2013,,,,TRUE,FALSE,,Normal,Normal,3
Wednesday after Pentecost 20,09/10/2013,,,,TRUE,FALSE,,Normal,Normal,3
Thursday after Pentecost 20,10/10/2013,,,,TRUE,FALSE,,Normal,Normal,3
"Kenneth, Abbot, 600 [6] White",11/10/2013,,,,TRUE,FALSE,,Normal,Normal,3
"Elizabeth Fry, 1845 [6] White",12/10/2013,,,,TRUE,FALSE,,Normal,Normal,3
"Pentecost 21 [3] Green; SPB Trinity 20 (Ordination of the Rt Revd Mark Strange, Bishop of Moray, Ross and Caithness, 2007)",13/10/2013,,,,TRUE,FALSE,,Normal,Normal,3
Monday after Pentecost 21,14/10/2013,,,,TRUE,FALSE,,Normal,Normal,3
"Teresa of Avila, Teacher of the Faith, 1582 [6] White",15/10/2013,,,,TRUE,FALSE,,Normal,Normal,3
Wednesday after Pentecost 21,16/10/2013,,,,TRUE,FALSE,,Normal,Normal,3
"Ignatius of Antioch, Bishop and Martyr, c.115 [6] Red",17/10/2013,,,,TRUE,FALSE,,Normal,Normal,3
"Luke, Evangelist [4] Red",18/10/2013,,,,TRUE,FALSE,,Normal,Normal,3
"Henry Martyn, Priest and Missionary, 1812 [6] White",19/10/2013,,,,TRUE,FALSE,,Normal,Normal,3
Pentecost 22 [3] Green; SPB Trinity 21,20/10/2013,,,,TRUE,FALSE,,Normal,Normal,3
Monday after Pentecost 22,21/10/2013,,,,TRUE,FALSE,,Normal,Normal,3
Tuesday after Pentecost 22,22/10/2013,,,,TRUE,FALSE,,Normal,Normal,3
"James of Jerusalem, Martyr, c.62 [6] Red",23/10/2013,,,,TRUE,FALSE,,Normal,Normal,3
Thursday after Pentecost 22,24/10/2013,,,,TRUE,FALSE,,Normal,Normal,3
Friday after Pentecost 22,25/10/2013,,,,TRUE,FALSE,,Normal,Normal,3
Saturday after Pentecost 22,26/10/2013,,,,TRUE,FALSE,,Normal,Normal,3
Pentecost 23 [3] Green; SPB Trinity 22,27/10/2013,,,,TRUE,FALSE,,Normal,Normal,3
"Simon and Jude, Apostles [4] Red",28/10/2013,,,,TRUE,FALSE,,Normal,Normal,3
"James Hannington, Bishop and Companions, Martyrs, 1885 [6] Red",29/10/2013,,,,TRUE,FALSE,,Normal,Normal,3
Wednesday after Pentecost 23,30/10/2013,,,,TRUE,FALSE,,Normal,Normal,3
Thursday after Pentecost 23,31/10/2013,,,,TRUE,FALSE,,Normal,Normal,3
ALL SAINTS [2] White,01/11/2013,,,,TRUE,FALSE,,Normal,Normal,3
All Souls [5] Violet or White,02/11/2013,,,,TRUE,FALSE,,Normal,Normal,3
Pentecost 24 [3] Green; SPB Trinity 23,03/11/2013,,,,TRUE,FALSE,,Normal,Normal,3
"Richard Hooker, Priest and Teacher of the Faith, 1660 [6] White (translated from 03 November)",04/11/2013,,,,TRUE,FALSE,,Normal,Normal,3
Tuesday after Pentecost 24,05/11/2013,,,,TRUE,FALSE,,Normal,Normal,3
Wednesday after Pentecost 24,06/11/2013,,,,TRUE,FALSE,,Normal,Normal,3
"Willibrord, Bishop and Missionary, 739 [6] White",07/11/2013,,,,TRUE,FALSE,,Normal,Normal,3
Friday after Pentecost 24,08/11/2013,,,,TRUE,FALSE,,Normal,Normal,3
"George Hay Forbes, Priest, 1875 [6] White",09/11/2013,,,,TRUE,FALSE,,Normal,Normal,3
Remembrance Sunday (Pentecost 25 [3] Green; SPB Trinity 24),10/11/2013,,,,TRUE,FALSE,,Normal,Normal,3
"Martin of Tours, Bishop, c.397 [6] White",11/11/2013,,,,TRUE,FALSE,,Normal,Normal,3
"Machar, Bishop, c.600 [6] White",12/11/2013,,,,TRUE,FALSE,,Normal,Normal,3
"Leo the Great, Bishop and Teacher of the Faith, 461 [6] White (translated from 10 November)",13/11/2013,,,,TRUE,FALSE,,Normal,Normal,3
"Thursday after Pentecost 25 (Ordination of Samuel Seabury, Bishop, 1784)",14/11/2013,,,,TRUE,FALSE,,Normal,Normal,3
Friday after Pentecost 25,15/11/2013,,,,TRUE,FALSE,,Normal,Normal,3
"Margaret of Scotland, 1093 [4] White",16/11/2013,,,,TRUE,FALSE,,Normal,Normal,3
Pentecost 26 [3] Green; SPB Trinity 25,17/11/2013,,,,TRUE,FALSE,,Normal,Normal,3
"Fergus, Bishop, c.750 [6] White",18/11/2013,,,,TRUE,FALSE,,Normal,Normal,3
"Hilda of Whitby, 680 and Hugh of Lincoln, Bishop, 1200 [6] White (translated from 17 November)",19/11/2013,,,,TRUE,FALSE,,Normal,Normal,3
Wednesday after Pentecost 26,20/11/2013,,,,TRUE,FALSE,,Normal,Normal,3
"Columban, Bishop, 615 [6] White",21/11/2013,,,,TRUE,FALSE,,Normal,Normal,3
"Cecilia, Martyr, c.230 [6] White",22/11/2013,,,,TRUE,FALSE,,Normal,Normal,3
"Clement of Rome, Bishop and Martyr, c.100 [6] Red",23/11/2013,,,,TRUE,FALSE,,Normal,Normal,3
The Last Sunday after Pentecost (Christ the King) [3] White or Red (The Sunday before Advent),24/11/2013,,,,TRUE,FALSE,,Normal,Normal,3
"Lucy Menzies, 1954 [6] White (translated from 24 November)",25/11/2013,,,,TRUE,FALSE,,Normal,Normal,3
Tuesday after the Last Sunday after Pentecost,26/11/2013,,,,TRUE,FALSE,,Normal,Normal,3
Wednesday after the Last Sunday after Pentecost,27/11/2013,,,,TRUE,FALSE,,Normal,Normal,3
Thursday after the Last Sunday after Pentecost,28/11/2013,,,,TRUE,FALSE,,Normal,Normal,3
Friday after the Last Sunday after Pentecost,29/11/2013,,,,TRUE,FALSE,,Normal,Normal,3
"Andrew, Apostle, Patron of Scotland [4] Red",30/11/2013,,,,TRUE,FALSE,,Normal,Normal,3
,,,,,,,,,,
,,,,,,,,,,
